event_id,project_id,it_project_id,project_name,live_date,design_date,code_date,testing_date,acceptance_date,status,event_desc,date_created,date_updated,created_by,updated_by,deleted
455ecdd30338199c80dec4a394e12d40,662d3f7123478ed16f6505474424d9ee,590298,Electronic Signature - CATS/Crew,9-Mar-15,,,,,Completed,"Modifications to CATS, FOS, Flight Hub-Air Ops will be made to achieve project objectives
Rock: Flight Movement
Group: 2",,,1223,1223,0
46106d75a33eb5060eefbba2fcbc6ba2,662d3f7123478ed16f6505474424d9ee,591250,FLIFO Reason Codes - Phase 1,9-Oct-15,,,,,Completed,"Amend L-AA processes to use FLIFO reason codes as are currently used by L-US.
Rock: Flight Movement
Group: 2
Objective from WW 3/5: Use LUS reason code structure in FOS and PSS",,,1223,1223,0
c1477f285cc3f4ff48fbd6a6ab339cc5,662d3f7123478ed16f6505474424d9ee,594862,Fuel Slip Format Revision,27-Mar-15,,,,,Completed,"Revise the format of the computer-generated fuel slip.  This new format is a hybrid of the existing L-AA and L-US formats.
Rock: Flight Movement
Group: 2",,,1223,1223,0
f7202cca73957711bc7c103d1f4e9e3b,662d3f7123478ed16f6505474424d9ee,595189,Migrate to Single Call Sign,15-Apr-15,,,,,Completed,"To insure all applications that use AWE as a Call Sign be changed to AAL Call Sign by 4/8/15
Rock: Flight Movement
Group: 2",,,1223,1223,0
c59439d03bc804c3b781211ac1960180,662d3f7123478ed16f6505474424d9ee,595207,Aerobahn Implementation for AA Phase 1 - Flt Hub Integration,30-Apr-15,,,,,Completed,"Phase 1 is designed to integrate Flight Hub to the Saab Sensis environment to supply Aerobahn AA, Regional, and US flight data.  This will support the basic tool functionality and enable it to be deployed at the LAA hub Operations Towers.
Rock: Flight Movement
Group: 2",,,1223,1223,0
2408c263357414a6797412f009a9f0ea,662d3f7123478ed16f6505474424d9ee,598155,P2P Link Work,31-Jul-15,,,,,Completed,"1	Modify FOS P2P Interface software to route inbound messages into the //US partition.
2	Modify software to prevent processing of Jump Seat data for L-AA flights.
3	Modify PSS-FOS Sync to exclude flights per partition from the report.
Rock: Flight Movement
Group: 2",,,1223,1223,0
f560c6a703e46387fa274a266b2fd4ae,662d3f7123478ed16f6505474424d9ee,599558,Align Crew Scheduling Phone/IVR for Flight Attendants,31-Mar-17,,,,,Not Started,,,,1223,1223,0
420da559a04cb6b38c53838af27ebe72,662d3f7123478ed16f6505474424d9ee,605070,New Airline Codes for Piedmont and PSA,2-Sep-15,,,,,Completed,"Rock: FM
Project Objective/Scope: Separate codes for airlines under new AA. Cleanup the old dummy codes with new assigned codes. Analysis to be done.
Group: 1",,,1223,1223,0
ef867093810823f2956b81db2dab783a,662d3f7123478ed16f6505474424d9ee,597727,LKA ? Integration for Single FOS,30-Jun-16,,,,,Green,"Rock: Flight Movement
Group: 1
Objective from WW 3/5: Modify LookAhead applications to load LAA and LUS data",,,1223,1223,0
9e1e32b03294577d5159dd145cb3ffa7,662d3f7123478ed16f6505474424d9ee,591589,Regional Integration - FOS/DECS,31-Oct-15,,,,,Completed,"Migrate existing Regional airlines from the US partition to the TE partition of FOS. 
Rock: Flight Movement
Group: 1
Objective from WW 3/5: Fix applications that are not displaying properly as regionals being migrated to TE",,,1223,1223,0
32659c988c43ead4d820a1abea61e0b9,662d3f7123478ed16f6505474424d9ee,557730,Variable Cost Index for US,31-Aug-16,,,,,Yellow,"Change US Process to use the current AA Variable Cost Index that is managed through the use of S-Codes that are created/managed by Operations Engineering
Rock: Flight Movement
Group: 2 ",,,1223,1223,0
c5fccaa9f48fc0a1b1f38fd8e4cc7a8c,662d3f7123478ed16f6505474424d9ee,605058,Consolidate Function Bits,1-Mar-16,,,,,Green,"Rock:Other
Project Objective/Scope: Review all functional bits (app on/off switches) to determine what LUS functionality that is not turned on in AA.  Determine what bit should be turned on in AA
Group: 2 (Operational Necessity)",,,1223,1223,0
07a789ad6ad2adf3c6e010875b52a573,662d3f7123478ed16f6505474424d9ee,605079,FATS (Flight and Traffic Statistics),11-Mar-16,,,,,Cancelled,"Rock: FM
Project Objective/Scope: Application is a real time drain that runs a set of jobs for both partitions: Complex A - LAA, Complex B - LUS.  Some are shared and some are not.  Offical source of record of post departure data.  
Shutting down the LUS FATS and merging into LAA FATS
Group: 1",,,1223,1223,0
c057aef44894334db325506f5baa9b92,662d3f7123478ed16f6505474424d9ee,605085,CTOP - Phase 3,31-May-16,,,,,Green,"The proposal is to fund sufficient development resources (employees vs contractors TBD) to complete the remaining phases of CTOP functionality which would include releasing the unified prototype to both LAA and LUS, migrating the prototype to production, developing a basic Dispatcher interface internally and/or within WSI Fusion, deploying full TOS generation, and implementing optimization-based slot and route swapping models (based on delay, CDI, crew legality, etc.).",,,1223,1223,0
1fe020a7884100f6ec6abfe0bded26a5,662d3f7123478ed16f6505474424d9ee,605165,HP FOS Work,31-Aug-16,,,,,Green,"FOS Flight Movement, Cargo, Crew, and Tech Ops HP effort required to support Single FOS Partition.",,,1223,1223,0
7da38a968e4b4711cd56ddff9bea1531,662d3f7123478ed16f6505474424d9ee,605157,Load Leveler (Loadlever) - Configuration Change and Testing,1-Jun-15,,,,,Completed,"Rock: Interfacing Apps
Project Objective/Scope: HP: This application will assign the flights in the system to load agent desks.
Assigns work for the load planners for the month (who works which flights;who works the desks);  Previously entered here as Loadlever but same as Load Leveler that Bob had on his list. Bob will close his as a DUPLICATE.
Group: 1",,,1223,1223,0
8b2b0f56171cc3758f64f26ffb3faec4,662d3f7123478ed16f6505474424d9ee,605154,7 week history - Configuration Change and Testing,30-Oct-15,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: Bag weights history; This is a program that runs on the commercial system and uploads results to the FOS LPS system. 
Rob Blume: ""uploaded"" to DECS using a batch program.  
Group: 1",,,1223,1223,0
fbb4d8d9d876e886f0604443eff769d7,662d3f7123478ed16f6505474424d9ee,605153,Docking Guidance System (FlightSource) - Configuration Change and Testing,11-Aug-15,,,,,Completed,"Rock: Interfacing Apps
Project Objective/Scope:: HP: FlightSource components that delivers flight schedule to Safegate DGS and update FOS with IN/OUT times.
Feeds flight information to/from the plane to the gate before during and after docking. Issues stop signal once pilot hits safe line.  Exchanges key information on flight number, plane type, gate information, etc.
Group: 1",,,1223,1223,0
5c3154e9fa1d046e8c19b838590f435e,662d3f7123478ed16f6505474424d9ee,605152,Flight Planning Nav Suite - Configuration Change and Testing,1-Jun-15,,,,,Completed,"Rock: Interfacing Apps
Project Objective/Scope: Flight Planning Services Suite
Application ( 4 )
IJ Helper
Route Finder ( KZMA Helper )
Pref Route Message
Track Builder
Group: 1",,,1223,1223,0
6c8ae90ce196c31c6d143fab8d4c7a20,662d3f7123478ed16f6505474424d9ee,605151,OAASIS - Configuration Change and Testing,30-Oct-15,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: captures flight and aircraft related data from FOS systems and maintains and processes this data on the commercial mainframe (zOS/MVS) platform for business unit  analysis and reporting.
Group: 1",,,1223,1223,0
25f4c0093466a995da310ddc38f8cd6c,662d3f7123478ed16f6505474424d9ee,605150,PC ALP (Assistant Load Planner) - Configuration Change and Testing,1-Jun-15,,,,,Completed,"Rock: Interfacing Apps
Project Objective/Scope: Had been separate but recently merged.  Automates load planning entries and GUI (so new green screens). 
HP: PC ALP consists of the planner, tot fuel, supervisor view and ALP.    The Assistant Load Planner (ALP) utilizes knowledge-based system (KBS) technology to perform as an intelligent agent in the load planning process.  ALP initializes, plans, and monitors flights.  The application provides automatic load plan adjustment to account for changes in weather, passengers or cargo.  ALP performs flight status monitoring, publishes/implements the load plan with user consensus, and alerts the load agent of potential problems.  There is a graphical user interface which provides the agent with all the information required to make any weight and balance decision necessary on a flight.  The system is an intelligent assistant that resides on an agent's workstation, handling the entire planning process for routine flights, allowing them to focus their expertise on weight restricted flights and those which are near the center of gravity limits..
Group: 1",,,1223,1223,0
d48cf7ef20245ded927898c4c66fb323,662d3f7123478ed16f6505474424d9ee,605149,Dispatch Automation - Configuration Change and Testing,1-Dec-15,,,,,Green,"Rock: Interfacing Apps
Project Objective/Scope: This application automatically tracks the status of the flights for a selected dispatch desk.  It will display the status of each flight for a given day and the status of its resources.  The flights are displayed in a color-coded format.  The system provides alerts to potential and occurring problems.  The data is updated on a real time basis.
Group: 1",,,1223,1223,0
d26d177cf5cb308f50335fd2dbc0706e,662d3f7123478ed16f6505474424d9ee,605148,Fusion Services - component within Fusion Flight Tracking - Configuration Change and Testing,1-Apr-16,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: The HP component of the Fusion Application that manages the backend  reroute functionality.  Manages the Reroute and ACARS (processors) functionality.
Group: 1",,,1223,1223,0
097134a59edb27700fe7d92b6ef44255,662d3f7123478ed16f6505474424d9ee,605146,DAS (Load Desk) - Dispatch Assignment System - Configuration Change and Testing,1-Jan-16,,,,,Green,"Rock: Interfacing Apps
Project Objective/Scope: assignment system; This is LUS (not both); LAA uses a different system. Gus Papantonio and Jim Morton would be the HP contacts for this one. Massages information and then uploads to FOS. DAS provides the ability to assign Line of Flying (LOF) to dispatcher desks and generates dispatcher reports and a worksheets. Provides night flight desks assignments for upload into FOS. Written and supported locally for OCC/IOC. May eventually need to loop in Johnny Nash and David Cummingham. 12/12/14 - per Felicia, Dispatch Desk Assignment System (DAS)  is a series of programs that facilitate the assigning of flights to US Airways dispatchers located in US Airways Operations Control Center (OCC). Flights are assigned to dispatchers based on aircraft type, lines-of-flying, cities and time of day. The system produces text files that are used to make the daily dispatcher desk assignments to FOS and is split between a mainframe and client server platform. The majority of processing is done on a MVS mainframe in a TSO environment. The algorithm that balances the flight assignments is run on a PC with flights produced and downloaded from the mainframe.
Group: 1",,,1223,1223,0
c2f90a7fa97173ff0009dae7bc6715f6,662d3f7123478ed16f6505474424d9ee,605145,CLPFD - Configuration Change and Testing,3-Nov-15,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: collects performance metrics; cargo load supervisor; Cindy McQueenie is following up.  Bob checking with Rolf as well.  Felicia added this to her list too and said it will likely be sunset. 
Group: 1",,,1223,1223,0
f74ec1745217017906e99c5848cf2d1e,662d3f7123478ed16f6505474424d9ee,605142,Publisher (LCC.DelayPublisher) - Configuration Change and Testing,1-Jun-15,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: reformats data; pushes data to FOS; makes updates into the US partition now so this will change;  updates flow table for a specific airport (AFP = airspace flow program);   two on the LAA side are CAMP (controlled arrival message processor) is the LAA version, CDM Communicator
Rolf: The ""Publisher"" Direct System is an LUS AirOps service named ""LCC.DelayPublishing"". Contact for this service is Mike Favro (PHX) and Stephen Johnson (DFW). See notes for FSM-ESM.
Mike F.: OCC uses application for ground delay programs; creates files that are put out on a server. Airops takes those files via a FOS connection, push files to FOS and then FOS processes them. 
Group: 1",,,1223,1223,0
7be9c843bf77c06d0f3f5477e1ad6e8b,662d3f7123478ed16f6505474424d9ee,605141,FAA Sender (Formerly CDM) - Configuration Change and Testing,31-Mar-16,,,,,Green,"Rock: Interfacing Apps
Project Objective/Scope: HP: Monitors scheduled and operational changes. Identifies, formats and transmits pertinent changes to the FAA. This is the feed into the FAA Enhanced Traffic Management System (ETMS). 
Tim: Runs in PIT OCC; Checks changes and sends  FOS data to the FAA; there is a LAA equivalent of this. The two applications on the LAA side are CAMP (controlled arrival message processor) and CDM Communicator.
Rolf: The Direct System is CDM itself. It pulls data directly from FOS and sends it to the FAA.
Group: 1",,,1223,1223,0
1e188e4968157a7cb3d5f3ea5b32639f,662d3f7123478ed16f6505474424d9ee,605140,Fic_Que - Configuration Change and Testing,31-Mar-16,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: Services FIC Queue in FOS.
Group: 1",,,1223,1223,0
db78dd6165c5c66938a0addc543e115c,662d3f7123478ed16f6505474424d9ee,605139,Screenprinter for SFP,30-Nov-15,,,,,Green,"Rock: Interfacing Apps
Project Objective/Scope: Java client on workstation that classifies and prioritizes text files based on content
Group: 1",,,1223,1223,0
c3dcdfff8f4b7ffd1cc8fc3782026541,662d3f7123478ed16f6505474424d9ee,605138,Fusion Flight Tracking - Configuration Change and Testing,1-Apr-16,,,,,Cancelled,"Rock: Interfacing Apps
Project Objective/Scope: In preparation for SFP: Create Fusion accounts in LAA Fusion Customer ID for LUS dispatchers so that as LUS flights transition to LAA FOS partition, the LUS dispatchers will be able to use the LAA Fusion configured client.  Also will need to test that data from Flight Hub works as expected in Fusion after SFP.
Group: 1",,,1223,1223,0
74df4ff0b06607bc266b54f49da44dcd,662d3f7123478ed16f6505474424d9ee,605123,FOS Business Resumption - Phase1,1-Mar-16,,,,,Completed,"Rock: Pilot
Group: 2 (Operational Necessity)",,,1223,1223,0
7e2ddd787ee496ac2579f6ea7fab3559,662d3f7123478ed16f6505474424d9ee,605056,PASSUR / RightETA,31-Aug-15,,,,,Completed,"Project Objective/Scope: Create a version of Passur / RightETA that works for L-AA in the same way that it currently works for L-US.  This project does not rewrite RightETA on the LKA2.0 platform; that comes later.
",,,1223,1223,0
b34648c1462be8b1f228d296aaeb42bc,662d3f7123478ed16f6505474424d9ee,557331,AutoNOTOC To ACARS Notifications,29-Feb-16,,,,,Yellow,"8/6:  Approved by ECCB and CCB/delivery team
Rock: Flight Movement
Group: 2",,,1223,1223,0
101a8c295f1f90e65df6931766faf7f5,662d3f7123478ed16f6505474424d9ee,590367,ACARS 787 Integration,1-Jun-15,,,,,Completed,"Apply necessary changes to ACARS AIRCOM Server for 787 aircraft
Rock: Flight Movement
Group: 2",,,1223,1223,0
a5cf71527d0e4ff68e6d2829e5a01bb3,662d3f7123478ed16f6505474424d9ee,591245,AIRCOM Server V6R3a,25-Jun-15,,,,,Completed,"AIRCOM Server needs to be upgraded from version V6R1e to version V6R3a. As a prerequisite to V6R3a, the operating system must be upgraded. An upgrade to SQL Server 2012 and MS Server 2012 is recommended by Horizon IT Infrastructure.
Rock: Flight Movement
Group: 2",,,1223,1223,0
53d7cba6469de387f0f0bf497bd93f48,662d3f7123478ed16f6505474424d9ee,556998,Migrate single Maintenance Operation Controller Advisor (JMOCA),31-Dec-15,,,,,Yellow,"Migrate from LUS MOCA to LAA JMOCA by creating a separate instance of JMOCA for LUS until business is completely integrated.  Union on LUS.
Rock: Tech Ops
Group: 2 (Enable FOS)
LUS MOCA will be sunset",,,1223,1223,0
6d90de9a849442dc705cdeb24ec1d3c4,662d3f7123478ed16f6505474424d9ee,558262,MRS Replacement,29-Apr-16,,,,,Yellow,"Sunset MRS due to the following:  antiquated system design, unable to handle more than 99 fleet types (needed to add LAA and LUS fleet types), system crashes sporadically, no failover system to back up MRS, HP manual intervention required until sunset.  
Rock: Tech Ops
Group: 1
",,,1223,1223,0
047eec7fd53b80eb34e917f35297604d,662d3f7123478ed16f6505474424d9ee,612886,FOI - <FA CERS> FOS Infrastructure Readiness Testing,1-Feb-17,,,,,Not Started,"To confirm current infrastructure can accommodate additional flight attendant reports and verify flight attendant data retrieved for an incident report
Today they get it from SHARP and it won't be there in the future",,,1223,1223,0
5ea507771b94474ff9ee427377a9b60f,662d3f7123478ed16f6505474424d9ee,605065,Pilot FOS/FCRM Interface to Cyborg,1-Aug-16,,,,,Green,"Rock: Pilot
Group: 2 (Enable FOS)",,,1223,1223,0
952c31abe6cfe10a56919ea4a55ddbf2,662d3f7123478ed16f6505474424d9ee,605066,Pilot Pay Schedule Changes,1-Jul-16,,,,,Green,"Rock: Pilot
Group: 1
Projected started on 3/30/15",,,1223,1223,0
b6fc99fef180680a71d4f75336334e99,662d3f7123478ed16f6505474424d9ee,612877,Crew Portal - FA's HR Crew Data Integration,1-Mar-16,,,,,Not Started,Ensure appropriate HR data is available to all FA's applications for authentication and authorization.,,,1223,1223,0
4179178a4f6b8b9195e4430ab23fe32f,662d3f7123478ed16f6505474424d9ee,612878,FOI - Send LUS Flight Attendant FMLA data to FlightCaps,1-Feb-17,,,,,Not Started,"Subtasks: 
Modify WEMIS to feed LUS Flight Attendant FMLA data to FlightCaps.  
Test WEMIS to FlightCaps interface",,,1223,1223,0
2199c1e6a7e805d65ad2d7b6dbf73fff,662d3f7123478ed16f6505474424d9ee,612879,FOI - Send LUS FA training data to new FOS instead of CATS/TSO,1-Feb-17,,,,,Not Started,Modify interface to send LUS FA training data to new FOS directly instead of CATS/TSO,,,1223,1223,0
e9c9296b61a570f9e3cd76909096c268,662d3f7123478ed16f6505474424d9ee,612880,Payroll - CrewPay Interfaces (to Cyborg),2-Apr-17,,,,,Not Started,Interface FOS Crewpay data to Cyborg for LUS FA's. (This is transmission of payroll data from FCRM),,,1223,1223,0
0e5a451021ccf8f7038f15e02617b1c9,662d3f7123478ed16f6505474424d9ee,612866,"Misc - LAA FA Crew Pay Changes, Create blended rates. FOS and Crew Pay change",1-Jan-17,,,,,Not Started,"LAA-Premiums for Paid Time Off Vacation only if they have a pure line. Remove some paid events that have premium associated with like Sick, etc.. Also need blended rate for IPD and for equipment type",,,1223,1223,0
2787196d9d6fcf361c4ea5ae38103b09,662d3f7123478ed16f6505474424d9ee,612867,Misc - LAA Changes to Payroll System based on FA JCBA Uniform Language,1-Jan-17,,,,,Not Started,"LAA-Changes to minimum and maximum balances, etc.",,,1223,1223,0
156b2ca83754d138a217677f1cf86cc7,662d3f7123478ed16f6505474424d9ee,612868,Double-ups - Changes to CrewPay and SAP payroll  for FA JCBA Sick Language,1-Dec-16,,,,,Not Started,Changes in CrewPay and SAP Payroll to be able to handle 2 codes on the same day,,,1223,1223,0
27b41bf1a59877bb1bdc76a9c29a94d1,662d3f7123478ed16f6505474424d9ee,612869,Co-terminals - LAA Changes to CrewPay and SAP payroll for FA JCBA Co-terminal,1-Mar-17,,,,,Not Started,Premium and PerDiem for ground transpiration,,,1223,1223,0
4eaf2dce685846c7dcf3b15155e6b481,662d3f7123478ed16f6505474424d9ee,612870,Payroll - LAA Changes to CrewPay and SAP payroll for FA JCBA  Scheduling,1-Jan-17,,,,,Not Started,"Crew Pay and Payroll Changes based on Scheduling Section.  As new codes are created, the pay rules will need to be created in CrewPay",,,1223,1223,0
13db24cdb002b8f48fbd20f44a09ae6f,662d3f7123478ed16f6505474424d9ee,612871,Payroll - FA Pay sheet alignment,1-Mar-17,,,,,Not Started,Make sure all mandatory data is being captured and presented on both LUS and LAA pay sheets. - Changes need in FOS and Crewpay - Cyborg changes TBD,,,1223,1223,0
c11af6ac88b218d2f5b1d1d14db84043,662d3f7123478ed16f6505474424d9ee,612872,Hours of service - LAA Changes to CrewPay and SAP payroll for FA JCBA  Hours of Services,1-Mar-17,,,,,Not Started,"Crew Pay and Payroll Changes based on Hours of Service.  As new codes are created, the pay rules will need to be created in CrewPay",,,1223,1223,0
eb5ae791e74865f3686a882432b621cd,662d3f7123478ed16f6505474424d9ee,612873,International - LAA Changes to CrewPay and SAP payroll for FA JCBA  International,2-Oct-16,,,,,Not Started,"Crew Pay and Payroll Changes based on International.  As new codes are created, the pay rules will need to be created in CrewPay",,,1223,1223,0
5cd81643869342c883f03d1615adb818,662d3f7123478ed16f6505474424d9ee,612874,Reserve Open Time Assignment - LAA Changes to CrewPay and SAP payroll for FA JCBA  Reserve,2-Oct-16,,,,,Not Started,"Crew Pay and Payroll Changes based on Reserves.  As new codes are created, the pay rules will need to be created in CrewPay",,,1223,1223,0
75df1216481c3880361ed15b12ae9deb,662d3f7123478ed16f6505474424d9ee,612875,Payroll - LAA Transition payroll schedule,2-Oct-16,,,,,Not Started,"LAA-Transition payroll schedule for 15th and 30th pay
Subtasks
Changes to CrewPay and SAP payroll for FA JCBA Co-Terminal
FA Cyborg / SAP pay schedule alignment",,,1223,1223,0
53e3cd1cbdd0a6f4e5b2cb9be6e3584e,662d3f7123478ed16f6505474424d9ee,579901,Datapower Migration to Enterprise,29-May-15,,,,,Completed,"Moving Data Power servers and Verizon managed services to Enterprise eSOA (Datapower) managed services. 
Rock: Other
Group: 2",,,1223,1223,0
63b8407a95b77e60d27f41a1af32d790,662d3f7123478ed16f6505474424d9ee,605097,Oracle Database and Tools Refresh project,31-Aug-15,,,,,Green,"Rock: Integration
Project Objective/Scope: Replace physical database servers with Oracle Database Appliances as our servers are EOL in June 2015 and we can no longer patch these systems or have vendor support for the hardware. Crew check-In, Horizon Flight Hub, Flight Planning, Horizon FCDS, Horizon OPS Trak and Weather Data Distribution are examples of solutions that use Oracle Databases.
Group: 2 (Enable FOS)",,,1223,1223,0
,,,,,,,,,,,,,,,
